#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    4.9109514e+04  4.0912654e+02
   3.000e+01    4.2404030e+04  3.8941088e+02
   1.000e+00    3.0446344e+04  3.5957215e+02
   2.700e+01    4.2739461e+04  3.9035049e+02
   2.000e+00    3.3299770e+04  3.6600385e+02
   2.400e+01    4.2580368e+04  3.8990418e+02
   3.000e+00    3.6106990e+04  3.7276997e+02
   2.100e+01    4.2693116e+04  3.9022048e+02
   4.000e+00    3.7909545e+04  3.7733316e+02
   1.800e+01    4.2292629e+04  3.8910002e+02
   5.000e+00    3.9507720e+04  3.8151592e+02
   1.500e+01    4.2304351e+04  3.8913261e+02
   6.000e+00    3.9283794e+04  3.8092245e+02
   1.200e+01    4.2049778e+04  3.8842415e+02
   7.000e+00    4.0238808e+04  3.8347120e+02
   1.000e+01    4.1435651e+04  3.8672736e+02
   8.000e+00    4.0620243e+04  3.8450155e+02
   4.000e+00    3.7811823e+04  3.7708155e+02
   1.000e+00    3.0403685e+04  3.5947954e+02
   2.700e+01    4.2288867e+04  3.8908952e+02
