#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    9.0175254e+03  2.5810810e+01
   1.000e+00    4.8846927e+03  1.6228533e+01
   2.000e+00    5.0773668e+03  1.6631740e+01
   3.000e+00    5.2886855e+03  1.7069174e+01
   4.000e+00    5.4460402e+03  1.7376517e+01
   5.000e+00    5.5472714e+03  1.7553141e+01
   6.000e+00    5.6301778e+03  1.7694309e+01
   8.000e+00    5.7611951e+03  1.7958344e+01
   1.000e+01    5.8261809e+03  1.8127355e+01
   1.200e+01    5.8697899e+03  1.8211186e+01
   1.400e+01    5.9053144e+03  1.8244933e+01
   1.600e+01    5.9620757e+03  1.8351508e+01
   1.800e+01    5.9712780e+03  1.8362271e+01
   2.000e+01    5.9821766e+03  1.8388404e+01
   2.200e+01    6.0434077e+03  1.8514733e+01
   2.400e+01    6.0495508e+03  1.8527725e+01
   2.600e+01    6.0312459e+03  1.8470166e+01
   3.000e+01    6.0487266e+03  1.8509126e+01
   1.000e+00    4.9164665e+03  1.6289799e+01
   3.000e+01    6.0777291e+03  1.8571249e+01
