#
#       Peak Name  Overlap_group
#   M145CE-M145QE             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    17.107     2.182
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.7112830e+01  7.3966432e-05 
# w1(Hz)        3.4712185e+01  4.7148963e-02 
# g1            5.2704166e-01  4.3337763e-03 
# f02(ppm)      2.1803372e+00  1.2403275e-05 
# w2(Hz)        2.2404468e+01  3.3511027e-02 
# g2            3.3588250e-01  3.7143596e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1160613e+05  2.9088449e+02
   1.000e+00    5.7951609e+04  2.3984021e+02
   2.000e+01    7.5283373e+04  2.5377077e+02
   2.000e+00    6.2849783e+04  2.4348572e+02
   1.800e+01    7.5750688e+04  2.5418454e+02
   3.000e+00    6.8778317e+04  2.4821169e+02
   1.600e+01    7.5521726e+04  2.5398158e+02
   4.000e+00    6.9269227e+04  2.4861787e+02
   1.400e+01    7.4875582e+04  2.5341126e+02
   5.000e+00    7.2156717e+04  2.5105152e+02
   1.200e+01    7.4419164e+04  2.5301059e+02
   6.000e+00    7.2969488e+04  2.5175009e+02
   1.100e+01    7.3244530e+04  2.5198782e+02
   7.000e+00    7.3679854e+04  2.5236544e+02
   1.000e+01    7.4178046e+04  2.5279966e+02
   8.000e+00    7.4118221e+04  2.5274740e+02
   9.000e+00    7.5390385e+04  2.5386536e+02
   2.000e+01    7.5769350e+04  2.5420110e+02
   2.000e+00    6.4187075e+04  2.4452235e+02
