#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.7651377e+04  2.5014598e+02
   3.000e+01    5.0781329e+04  2.4056039e+02
   1.000e+00    4.7103393e+04  2.3578823e+02
   2.700e+01    4.9834774e+04  2.3930721e+02
   2.000e+00    4.8917058e+04  2.3810860e+02
   2.400e+01    4.9732793e+04  2.3917321e+02
   3.000e+00    4.9366935e+04  2.3869414e+02
   2.100e+01    5.0326969e+04  2.3995672e+02
   4.000e+00    4.9398798e+04  2.3873576e+02
   1.800e+01    5.0211353e+04  2.3980373e+02
   5.000e+00    4.9569658e+04  2.3895928e+02
   1.500e+01    5.0367986e+04  2.4001105e+02
   6.000e+00    4.9987638e+04  2.3950844e+02
   1.200e+01    5.0156988e+04  2.3973189e+02
   7.000e+00    4.9636118e+04  2.3904637e+02
   1.000e+01    5.0422433e+04  2.4008323e+02
   8.000e+00    5.0271845e+04  2.3988375e+02
   4.000e+00    4.9382942e+04  2.3871505e+02
   1.000e+00    4.7409494e+04  2.3617528e+02
   2.700e+01    5.0176982e+04  2.3975830e+02
