#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    4.6430564e+04  9.7073815e+02
   3.000e+01    4.4842484e+04  9.5055765e+02
   1.000e+00    4.2328785e+04  9.3223691e+02
   2.700e+01    4.3633459e+04  9.4192956e+02
   2.000e+00    4.3596886e+04  9.4094775e+02
   2.400e+01    4.3726730e+04  9.4271548e+02
   3.000e+00    4.3179248e+04  9.3824524e+02
   2.100e+01    4.3463404e+04  9.4048900e+02
   4.000e+00    4.3136264e+04  9.3808249e+02
   1.800e+01    4.5170786e+04  9.5344509e+02
   5.000e+00    4.4592069e+04  9.4871984e+02
   1.500e+01    4.4460571e+04  9.4795022e+02
   6.000e+00    4.3752686e+04  9.4254101e+02
   1.200e+01    4.4307026e+04  9.4668846e+02
   7.000e+00    4.3768368e+04  9.4270171e+02
   1.000e+01    4.3457072e+04  9.4038767e+02
   8.000e+00    4.4314577e+04  9.4671898e+02
   4.000e+00    4.3632590e+04  9.4157343e+02
   1.000e+00    4.3195487e+04  9.3812046e+02
   2.700e+01    4.4293407e+04  9.4637637e+02
