#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.6325741e+03  5.3859294e+01
   3.000e+01    6.9143505e+03  5.1341475e+01
   1.000e+00    6.1140306e+03  4.8699121e+01
   2.800e+01    6.9580890e+03  5.1491060e+01
   2.000e+00    6.6157353e+03  5.0334054e+01
   2.600e+01    6.8143961e+03  5.1001542e+01
   3.000e+00    6.9726261e+03  5.1540889e+01
   2.400e+01    7.2688852e+03  5.2568315e+01
   4.000e+00    7.2368513e+03  5.2456151e+01
   2.200e+01    6.8725405e+03  5.1198948e+01
   5.000e+00    6.9203677e+03  5.1362017e+01
   2.000e+01    7.2614924e+03  5.2542409e+01
   6.000e+00    7.0993943e+03  5.1977771e+01
   1.800e+01    6.9635842e+03  5.1509891e+01
   7.000e+00    7.0376583e+03  5.1764486e+01
   1.600e+01    6.9591138e+03  5.1494567e+01
   8.000e+00    7.3399708e+03  5.2818137e+01
   1.400e+01    7.0261439e+03  5.1724815e+01
   9.000e+00    7.1319762e+03  5.2090724e+01
   1.300e+01    6.9706320e+03  5.1534052e+01
   1.000e+01    6.9674616e+03  5.1523182e+01
   1.200e+01    6.7247254e+03  5.0698900e+01
   1.100e+01    7.1322731e+03  5.2091754e+01
   2.000e+00    6.5370971e+03  5.0072896e+01
   2.800e+01    7.0943393e+03  5.1960267e+01
   8.000e+00    7.1516933e+03  5.2159214e+01
