#
#       Peak Name  Conv_flg Overlap_flg
#          47N-HN         1           8
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.393     8.402
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2041745e+02  4.4618826e-04
# w1(Hz)        2.1732201e+01  1.1048394e-01
# g1            9.0143904e-01  2.7980799e-02
# f02(ppm)      8.4032830e+00  5.9742553e-05
# w2(Hz)        2.5079417e+01  1.8800162e-01
# g2            5.6691922e-02  1.4171297e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.6387051e+04  7.0424877e+02
   3.000e+01    2.4516025e+04  5.2896390e+02
   1.000e+00    2.6144251e+04  5.3545824e+02
   2.700e+01    2.5434496e+04  5.3258706e+02
   2.000e+00    2.5748138e+04  5.3384734e+02
   2.400e+01    2.5638513e+04  5.3340645e+02
   3.000e+00    2.6290384e+04  5.3605841e+02
   2.100e+01    2.5424081e+04  5.3254540e+02
   4.000e+00    2.6022960e+04  5.3496418e+02
   1.800e+01    2.5641458e+04  5.3341806e+02
   5.000e+00    2.5347985e+04  5.3224031e+02
   1.500e+01    2.5713861e+04  5.3371039e+02
   6.000e+00    2.6067182e+04  5.3514501e+02
   1.200e+01    2.5402226e+04  5.3245747e+02
   7.000e+00    2.4932402e+04  5.3059284e+02
   1.000e+01    2.5441269e+04  5.3261406e+02
   8.000e+00    2.6393250e+04  5.3648279e+02
   4.000e+00    2.6127849e+04  5.3539262e+02
   1.000e+00    2.6369242e+04  5.3638250e+02
   2.700e+01    2.4805832e+04  5.3009538e+02
