#
#       Peak Name  Conv_flg Overlap_flg
#          26N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   130.840     9.324
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.3084071e+02  9.6239004e-05
# w1(Hz)        1.3748929e+01  1.5320043e-02
# g1            7.2564119e-01  5.0474897e-03
# f02(ppm)      9.3239579e+00  1.1872868e-05
# w2(Hz)        1.6440333e+01  1.9000488e-02
# g2            5.9492236e-01  4.4056349e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.3724749e+04  1.4250344e+02
   3.000e+01    3.8819448e+04  1.3673795e+02
   1.000e+00    3.8286950e+04  1.3613967e+02
   2.800e+01    3.8581204e+04  1.3646958e+02
   2.000e+00    3.8524210e+04  1.3640554e+02
   2.600e+01    3.8620313e+04  1.3651356e+02
   3.000e+00    3.8650816e+04  1.3654788e+02
   2.400e+01    3.8508940e+04  1.3638840e+02
   4.000e+00    3.8499635e+04  1.3637795e+02
   2.200e+01    3.8594175e+04  1.3648416e+02
   5.000e+00    3.8434453e+04  1.3630483e+02
   2.000e+01    3.8605881e+04  1.3649732e+02
   6.000e+00    3.8710569e+04  1.3661516e+02
   1.800e+01    3.8470308e+04  1.3634504e+02
   7.000e+00    3.8609192e+04  1.3650105e+02
   1.600e+01    3.8784830e+04  1.3669889e+02
   8.000e+00    3.8289638e+04  1.3614268e+02
   1.400e+01    3.8511210e+04  1.3639095e+02
   9.000e+00    3.8479831e+04  1.3635573e+02
   1.300e+01    3.8573478e+04  1.3646089e+02
   1.000e+01    3.8392721e+04  1.3625806e+02
   1.200e+01    3.8396919e+04  1.3626276e+02
   1.100e+01    3.8359614e+04  1.3622098e+02
   2.000e+00    3.8527952e+04  1.3640975e+02
   2.800e+01    3.8397017e+04  1.3626287e+02
   8.000e+00    3.8313856e+04  1.3616977e+02
