#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.6806545e+04  1.6991812e+02
   3.000e+01    4.8663218e+04  1.6078451e+02
   1.000e+00    4.8656446e+04  1.6077730e+02
   2.800e+01    4.8837565e+04  1.6097031e+02
   2.000e+00    4.8605408e+04  1.6072300e+02
   2.600e+01    4.8765745e+04  1.6089371e+02
   3.000e+00    4.8461426e+04  1.6057002e+02
   2.400e+01    4.8746134e+04  1.6087281e+02
   4.000e+00    4.8822613e+04  1.6095436e+02
   2.200e+01    4.8580345e+04  1.6069635e+02
   5.000e+00    4.8882609e+04  1.6101838e+02
   2.000e+01    4.8844322e+04  1.6097752e+02
   6.000e+00    4.8732694e+04  1.6085849e+02
   1.800e+01    4.8580675e+04  1.6069670e+02
   7.000e+00    4.8886977e+04  1.6102305e+02
   1.600e+01    4.8823800e+04  1.6095562e+02
   8.000e+00    4.9145454e+04  1.6129952e+02
   1.400e+01    4.8783102e+04  1.6091222e+02
   9.000e+00    4.8979194e+04  1.6112157e+02
   1.300e+01    4.8780884e+04  1.6090985e+02
   1.000e+01    4.8641708e+04  1.6076161e+02
   1.200e+01    4.8701173e+04  1.6082492e+02
   1.100e+01    4.9114242e+04  1.6126608e+02
   2.000e+00    4.8905118e+04  1.6104242e+02
   2.800e+01    4.8518743e+04  1.6063088e+02
   8.000e+00    4.8807552e+04  1.6093829e+02
