#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.6406222e+04  2.7793670e+02
   3.000e+01    6.2000859e+04  2.7148419e+02
   1.000e+00    6.1867253e+04  2.7129310e+02
   2.800e+01    6.1801725e+04  2.7119948e+02
   2.000e+00    6.1995686e+04  2.7147678e+02
   2.600e+01    6.1785111e+04  2.7117576e+02
   3.000e+00    6.1940482e+04  2.7139780e+02
   2.400e+01    6.1874698e+04  2.7130374e+02
   4.000e+00    6.1947271e+04  2.7140751e+02
   2.200e+01    6.1934260e+04  2.7138890e+02
   5.000e+00    6.1968435e+04  2.7143779e+02
   2.000e+01    6.1907728e+04  2.7135096e+02
   6.000e+00    6.2091090e+04  2.7161339e+02
   1.800e+01    6.1960512e+04  2.7142645e+02
   7.000e+00    6.2133938e+04  2.7167479e+02
   1.600e+01    6.1837967e+04  2.7125125e+02
   8.000e+00    6.2078239e+04  2.7159498e+02
   1.400e+01    6.2006276e+04  2.7149194e+02
   9.000e+00    6.1976440e+04  2.7144924e+02
   1.300e+01    6.1859962e+04  2.7128268e+02
   1.000e+01    6.1799228e+04  2.7119592e+02
   1.200e+01    6.1998773e+04  2.7148120e+02
   1.100e+01    6.2021446e+04  2.7151365e+02
   2.000e+00    6.2006738e+04  2.7149260e+02
   2.800e+01    6.2132740e+04  2.7167308e+02
   8.000e+00    6.1764901e+04  2.7114690e+02
