#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.6147969e+04  3.0937922e+02
   3.000e+01    4.7879772e+04  2.9405382e+02
   1.000e+00    4.7201409e+04  2.9287226e+02
   2.700e+01    4.7680316e+04  2.9370516e+02
   2.000e+00    4.7247813e+04  2.9295270e+02
   2.400e+01    4.7517087e+04  2.9342060e+02
   3.000e+00    4.7630292e+04  2.9361788e+02
   2.100e+01    4.7649594e+04  2.9365155e+02
   4.000e+00    4.8290856e+04  2.9477570e+02
   1.800e+01    4.8049650e+04  2.9435160e+02
   5.000e+00    4.7951891e+04  2.9418015e+02
   1.500e+01    4.7938706e+04  2.9415704e+02
   6.000e+00    4.7715619e+04  2.9376679e+02
   1.200e+01    4.8056634e+04  2.9436386e+02
   7.000e+00    4.7804270e+04  2.9392171e+02
   1.000e+01    4.7975571e+04  2.9422165e+02
   8.000e+00    4.8062144e+04  2.9437353e+02
   4.000e+00    4.8417808e+04  2.9499952e+02
   1.000e+00    4.7140724e+04  2.9276715e+02
   2.700e+01    4.7614937e+04  2.9359110e+02
