#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.6053647e+04  4.3068895e+02
   3.000e+01    5.6743142e+04  4.1114180e+02
   1.000e+00    5.0587595e+04  3.9941015e+02
   2.700e+01    5.7238991e+04  4.1212986e+02
   2.000e+00    5.2689981e+04  4.0330334e+02
   2.400e+01    5.7176976e+04  4.1200594e+02
   3.000e+00    5.3687161e+04  4.0519173e+02
   2.100e+01    5.6635991e+04  4.1092908e+02
   4.000e+00    5.4457888e+04  4.0666940e+02
   1.800e+01    5.6425124e+04  4.1051134e+02
   5.000e+00    5.5682936e+04  4.0905011e+02
   1.500e+01    5.6914958e+04  4.1148344e+02
   6.000e+00    5.5962103e+04  4.0959809e+02
   1.200e+01    5.6696686e+04  4.1104953e+02
   7.000e+00    5.6348703e+04  4.1036024e+02
   1.000e+01    5.6192716e+04  4.1005225e+02
   8.000e+00    5.6657411e+04  4.1097157e+02
   4.000e+00    5.5253345e+04  4.0821081e+02
   1.000e+00    5.0820296e+04  3.9983508e+02
   2.700e+01    5.6759764e+04  4.1117481e+02
