#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.6369417e+04  5.4784288e+02
   2.600e+01    4.1542389e+04  4.6776576e+02
   1.000e+00    3.3437352e+04  4.3056197e+02
   2.200e+01    4.1157805e+04  4.6578620e+02
   2.000e+00    3.3809461e+04  4.3235020e+02
   1.800e+01    4.0624403e+04  4.6346186e+02
   3.000e+00    3.4553986e+04  4.3561967e+02
   1.600e+01    4.0774504e+04  4.6416121e+02
   4.000e+00    3.5599020e+04  4.4015855e+02
   1.400e+01    3.9993616e+04  4.6049049e+02
   5.000e+00    3.5505841e+04  4.3984600e+02
   1.200e+01    3.9813473e+04  4.5962982e+02
   6.000e+00    3.6570192e+04  4.4457866e+02
   1.000e+01    3.8623948e+04  4.5408814e+02
   8.000e+00    3.7806362e+04  4.5021608e+02
   2.200e+01    4.1217112e+04  4.6614710e+02
   4.000e+00    3.5272294e+04  4.3874031e+02
