#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.7551874e+04  1.9853937e+02
   3.000e+01    2.5256631e+04  1.9228849e+02
   1.000e+00    2.0397643e+04  1.8116070e+02
   2.700e+01    2.5421089e+04  1.9265448e+02
   2.000e+00    2.1735769e+04  1.8400640e+02
   2.400e+01    2.5445400e+04  1.9269443e+02
   3.000e+00    2.3630456e+04  1.8834589e+02
   2.100e+01    2.5712088e+04  1.9336960e+02
   4.000e+00    2.4147394e+04  1.8955503e+02
   1.800e+01    2.4939486e+04  1.9146923e+02
   5.000e+00    2.4423502e+04  1.9023546e+02
   1.500e+01    2.5332458e+04  1.9241309e+02
   6.000e+00    2.4675553e+04  1.9084312e+02
   1.200e+01    2.5469655e+04  1.9275461e+02
   7.000e+00    2.4792605e+04  1.9109932e+02
   1.000e+01    2.5127215e+04  1.9189223e+02
   8.000e+00    2.5231197e+04  1.9215263e+02
   4.000e+00    2.4207942e+04  1.8972532e+02
   1.000e+00    2.0338808e+04  1.8099819e+02
   2.700e+01    2.5464380e+04  1.9271858e+02
