#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.4553484e+03  1.6797758e+02
   3.000e+01    5.9575481e+03  1.4542582e+02
   1.000e+00    2.1624429e+03  1.0152458e+02
   2.700e+01    6.1052915e+03  1.4756576e+02
   2.000e+00    3.0626940e+03  1.0937149e+02
   2.400e+01    5.5319857e+03  1.3938617e+02
   3.000e+00    2.8245676e+03  1.0709305e+02
   2.100e+01    4.8985181e+03  1.3078203e+02
   4.000e+00    2.9634095e+03  1.0840492e+02
   1.800e+01    4.5959311e+03  1.2685915e+02
   5.000e+00    2.7253517e+03  1.0618476e+02
   1.500e+01    3.8944279e+03  1.1831245e+02
   6.000e+00    2.2014063e+03  1.0181868e+02
   1.200e+01    5.0313280e+03  1.3254399e+02
   7.000e+00    3.8302950e+03  1.1757364e+02
   1.000e+01    3.2775766e+03  1.1154117e+02
   8.000e+00    3.4385531e+03  1.1323342e+02
   4.000e+00    2.7593881e+03  1.0649356e+02
   1.000e+00    2.4313374e+03  1.0364270e+02
   2.700e+01    5.1358948e+03  1.3394746e+02
