#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.0197641e+04  4.8823036e+02
   3.000e+01    3.4945087e+04  4.2884114e+02
   1.000e+00    1.9083873e+04  3.8460201e+02
   2.700e+01    3.3370760e+04  4.2354861e+02
   2.000e+00    1.8155813e+04  3.8271164e+02
   2.400e+01    3.1074788e+04  4.1615876e+02
   3.000e+00    1.8752570e+04  3.8392507e+02
   2.100e+01    2.9547169e+04  4.1146350e+02
   4.000e+00    1.8553078e+04  3.8351896e+02
   1.800e+01    2.6413951e+04  4.0242232e+02
   5.000e+00    1.8399371e+04  3.8320898e+02
   1.500e+01    2.3566968e+04  3.9492676e+02
   6.000e+00    1.8653364e+04  3.8372464e+02
   1.200e+01    2.1181160e+04  3.8920505e+02
   7.000e+00    1.8822891e+04  3.8407513e+02
   1.000e+01    1.9160621e+04  3.8477686e+02
   8.000e+00    1.9099441e+04  3.8464700e+02
   4.000e+00    1.8656788e+04  3.8373111e+02
   1.000e+00    1.8291426e+04  3.8298058e+02
   2.700e+01    3.3024035e+04  4.2240761e+02
