#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1340118e+05  4.2958773e+02
   3.000e+01    9.7532181e+04  4.1630316e+02
   1.000e+00    9.6775485e+04  4.1570989e+02
   2.700e+01    9.7492592e+04  4.1627203e+02
   2.000e+00    9.6805018e+04  4.1573298e+02
   2.400e+01    9.7458341e+04  4.1624510e+02
   3.000e+00    9.7428580e+04  4.1622171e+02
   2.100e+01    9.7409375e+04  4.1620662e+02
   4.000e+00    9.7392487e+04  4.1619335e+02
   1.800e+01    9.7738014e+04  4.1646519e+02
   5.000e+00    9.7290377e+04  4.1611317e+02
   1.500e+01    9.7388337e+04  4.1619009e+02
   6.000e+00    9.7651357e+04  4.1639694e+02
   1.200e+01    9.7049939e+04  4.1592464e+02
   7.000e+00    9.7497675e+04  4.1627602e+02
   1.000e+01    9.7094115e+04  4.1595925e+02
   8.000e+00    9.7359347e+04  4.1616732e+02
   4.000e+00    9.7356470e+04  4.1616506e+02
   1.000e+00    9.7083529e+04  4.1595095e+02
   2.700e+01    9.7780008e+04  4.1649828e+02
