#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.1041750e+03  1.2596182e+02
   3.000e+01    7.0110654e+03  1.1764321e+02
   1.000e+00    4.2626552e+03  1.0019826e+02
   2.700e+01    7.5586634e+03  1.2173109e+02
   2.000e+00    3.9170851e+03  9.8453082e+01
   2.400e+01    7.1509000e+03  1.1867102e+02
   3.000e+00    5.2413629e+03  1.0573800e+02
   2.100e+01    7.6703323e+03  1.2258479e+02
   4.000e+00    6.9082201e+03  1.1689458e+02
   1.800e+01    7.3106190e+03  1.1985870e+02
   5.000e+00    6.0091851e+03  1.1063456e+02
   1.500e+01    7.5190625e+03  1.2142993e+02
   6.000e+00    7.1348958e+03  1.1855277e+02
   1.200e+01    6.9627201e+03  1.1729054e+02
   7.000e+00    7.1447970e+03  1.1862591e+02
   1.000e+01    6.6969860e+03  1.1537708e+02
   8.000e+00    7.0295282e+03  1.1777822e+02
   4.000e+00    7.5617558e+03  1.2175465e+02
   1.000e+00    4.0809026e+03  9.9265864e+01
   2.700e+01    7.3138126e+03  1.1988257e+02
