#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.2302667e+04  6.4034933e+01
   1.000e+00    6.9215071e+03  5.0777542e+01
   6.000e+01    7.9236580e+03  5.2889099e+01
   2.000e+00    7.1107866e+03  5.1160912e+01
   5.000e+01    7.9010264e+03  5.2839258e+01
   3.000e+00    7.3327068e+03  5.1619773e+01
   4.000e+01    7.8815139e+03  5.2796363e+01
   4.000e+00    7.4705555e+03  5.1909787e+01
   3.400e+01    7.8802517e+03  5.2793591e+01
   6.000e+00    7.6447374e+03  5.2281589e+01
   3.000e+01    7.8650452e+03  5.2760215e+01
   8.000e+00    7.7020596e+03  5.2405232e+01
   2.600e+01    7.8739096e+03  5.2779666e+01
   1.000e+01    7.7621957e+03  5.2535622e+01
   2.200e+01    7.8654353e+03  5.2761071e+01
   1.800e+01    7.8382879e+03  5.2701593e+01
   1.400e+01    7.8358993e+03  5.2696366e+01
   4.000e+01    7.8905623e+03  5.2816246e+01
   2.000e+00    7.1428927e+03  5.1226676e+01
