#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    4.0134488e+04  2.1440813e+02
   3.000e+01    3.2993076e+04  2.0438270e+02
   1.000e+00    3.3269332e+04  2.0474242e+02
   2.700e+01    3.3330213e+04  2.0482201e+02
   2.000e+00    3.3266793e+04  2.0473910e+02
   2.400e+01    3.3217816e+04  2.0467516e+02
   3.000e+00    3.3169162e+04  2.0461171e+02
   2.100e+01    3.3478059e+04  2.0501577e+02
   4.000e+00    3.3052191e+04  2.0445948e+02
   1.800e+01    3.3195268e+04  2.0464575e+02
   5.000e+00    3.3131165e+04  2.0456221e+02
   1.500e+01    3.3400440e+04  2.0491396e+02
   6.000e+00    3.3349157e+04  2.0484680e+02
   1.200e+01    3.3142979e+04  2.0457760e+02
   7.000e+00    3.3306116e+04  2.0479049e+02
   1.000e+01    3.3323654e+04  2.0481343e+02
   8.000e+00    3.3291480e+04  2.0477136e+02
   4.000e+00    3.3134951e+04  2.0456714e+02
   1.000e+00    3.3246974e+04  2.0471322e+02
   2.700e+01    3.3144951e+04  2.0458017e+02
