#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.5207923e+04  2.3168536e+02
   3.000e+01    3.2553030e+04  2.2615487e+02
   1.000e+00    3.2712490e+04  2.2647850e+02
   2.700e+01    3.2734627e+04  2.2652351e+02
   2.000e+00    3.2768954e+04  2.2659336e+02
   2.400e+01    3.2542008e+04  2.2613255e+02
   3.000e+00    3.2483893e+04  2.2601491e+02
   2.100e+01    3.2776651e+04  2.2660903e+02
   4.000e+00    3.2701538e+04  2.2645624e+02
   1.800e+01    3.2393644e+04  2.2583252e+02
   5.000e+00    3.2366218e+04  2.2577717e+02
   1.500e+01    3.2525294e+04  2.2609870e+02
   6.000e+00    3.2675252e+04  2.2640282e+02
   1.200e+01    3.2779622e+04  2.2661508e+02
   7.000e+00    3.2661922e+04  2.2637575e+02
   1.000e+01    3.2603595e+04  2.2625737e+02
   8.000e+00    3.2739126e+04  2.2653266e+02
   4.000e+00    3.2779723e+04  2.2661528e+02
   1.000e+00    3.2813609e+04  2.2668430e+02
   2.700e+01    3.2711340e+04  2.2647616e+02
