#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    4.9375233e+03  5.2971858e+01
   3.000e+01    4.8035185e+03  5.2338380e+01
   1.000e+00    4.2414012e+03  4.9794262e+01
   2.700e+01    4.6571932e+03  5.1658095e+01
   2.000e+00    4.2143753e+03  4.9676847e+01
   2.400e+01    4.6910175e+03  5.1814261e+01
   3.000e+00    4.5893034e+03  5.1346633e+01
   2.100e+01    4.9154549e+03  5.2866856e+01
   4.000e+00    4.8485798e+03  5.2550301e+01
   1.800e+01    4.5615042e+03  5.1219879e+01
   5.000e+00    4.4646871e+03  5.0782036e+01
   1.500e+01    4.5711089e+03  5.1263623e+01
   6.000e+00    4.6462524e+03  5.1607717e+01
   1.200e+01    4.4302614e+03  5.0627720e+01
   7.000e+00    4.5398153e+03  5.1121305e+01
   1.000e+01    4.6681717e+03  5.1708706e+01
   8.000e+00    4.4576939e+03  5.0750632e+01
   4.000e+00    4.4329483e+03  5.0639738e+01
   1.000e+00    3.8257033e+03  4.8042538e+01
   2.700e+01    4.5741466e+03  5.1277467e+01
