#
#       Peak Name  Overlap_group
#     M71CE-M71QE             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    17.697     1.959
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.7697028e+01  3.2982758e-05 
# w1(Hz)        2.4807956e+01  1.5092938e-02 
# g1            6.5146433e-01  2.1948440e-03 
# f02(ppm)      1.9593021e+00  6.2542391e-06 
# w2(Hz)        1.9015821e+01  1.0948981e-02 
# g2            7.7415813e-01  2.3131519e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.7125370e+03  1.0732862e+01
   1.000e+00    4.4881770e+03  8.9559907e+00
   2.000e+00    4.8031398e+03  9.1001226e+00
   3.000e+00    5.1238813e+03  9.2543917e+00
   4.000e+00    5.2549223e+03  9.3195094e+00
   5.000e+00    5.3544098e+03  9.3697335e+00
   6.000e+00    5.4727841e+03  9.4303598e+00
   8.000e+00    5.5064051e+03  9.4477486e+00
   1.000e+01    5.5385620e+03  9.4644497e+00
   1.200e+01    5.5462141e+03  9.4684339e+00
   1.400e+01    5.5491016e+03  9.4699383e+00
   1.600e+01    5.5766406e+03  9.4843136e+00
   1.800e+01    5.5983461e+03  9.4956786e+00
   2.000e+01    5.5919968e+03  9.4923510e+00
   2.200e+01    5.6051181e+03  9.4992307e+00
   2.400e+01    5.6364860e+03  9.5157224e+00
   2.600e+01    5.6382542e+03  9.5166539e+00
   3.000e+01    5.6401535e+03  9.5176547e+00
   1.000e+00    4.5311148e+03  8.9751973e+00
   3.000e+01    5.6243281e+03  9.5093229e+00
