0.000e+00	1.1756150e+07	1.1756150e+05
4.000e+01	6.9231967e+06	6.9231967e+04
1.000e+00	5.7146645e+06	5.7146645e+04
3.600e+01	6.8244451e+06	6.8244451e+04
2.000e+00	5.8204699e+06	5.8204699e+04
3.200e+01	6.6739664e+06	6.6739664e+04
3.000e+00	5.9274508e+06	5.9274508e+04
3.000e+01	6.6492784e+06	6.6492784e+04
4.000e+00	5.8557383e+06	5.8557383e+04
2.800e+01	6.5681610e+06	6.5681610e+04
5.000e+00	5.8780750e+06	5.8780750e+04
2.600e+01	6.4670581e+06	6.4670581e+04
6.000e+00	5.9274508e+06	5.9274508e+04
2.400e+01	6.3377405e+06	6.3377405e+04
7.000e+00	5.8886555e+06	5.8886555e+04
2.200e+01	6.2754329e+06	6.2754329e+04
8.000e+00	5.9133435e+06	5.9133435e+04
2.000e+01	6.1825593e+06	6.1825593e+04
9.000e+00	5.7428793e+06	5.7428793e+04
1.800e+01	6.0414855e+06	6.0414855e+04
1.000e+01	5.7228938e+06	5.7228938e+04
1.600e+01	5.9392070e+06	5.9392070e+04
1.100e+01	5.8804262e+06	5.8804262e+04
1.400e+01	5.9039385e+06	5.9039385e+04
1.200e+01	5.9145191e+06	5.9145191e+04
1.000e+00	5.8169430e+06	5.8169430e+04
4.000e+01	6.9314260e+06	6.9314260e+04
2.000e+00	5.8522115e+06	5.8522115e+04
3.600e+01	6.8338500e+06	6.8338500e+04
