#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.6492558e+04  3.0083002e+02
   3.000e+01    4.6021086e+04  2.8110830e+02
   1.000e+00    3.0664567e+04  2.7047024e+02
   2.700e+01    4.6176016e+04  2.8123486e+02
   2.000e+00    3.4947638e+04  2.7304652e+02
   2.400e+01    4.5870347e+04  2.8098551e+02
   3.000e+00    3.7950874e+04  2.7503685e+02
   2.100e+01    4.5882883e+04  2.8099570e+02
   4.000e+00    3.9988274e+04  2.7647150e+02
   1.800e+01    4.6220610e+04  2.8127136e+02
   5.000e+00    4.2091859e+04  2.7802302e+02
   1.500e+01    4.5528012e+04  2.8070796e+02
   6.000e+00    4.2444573e+04  2.7829008e+02
   1.200e+01    4.5214319e+04  2.8045521e+02
   7.000e+00    4.3292466e+04  2.7894011e+02
   1.000e+01    4.5140879e+04  2.8039625e+02
   8.000e+00    4.4297873e+04  2.7972554e+02
   4.000e+00    4.0613883e+04  2.7692551e+02
   1.000e+00    3.0758267e+04  2.7052324e+02
   2.700e+01    4.5743334e+04  2.8088232e+02
