#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.2651826e+04  1.8182288e+02
   3.000e+01    4.8242020e+04  1.7049115e+02
   1.000e+00    3.7444578e+04  1.6357179e+02
   2.700e+01    4.9090543e+04  1.7109521e+02
   2.000e+00    4.0472594e+04  1.6536380e+02
   2.400e+01    4.8441916e+04  1.7063270e+02
   3.000e+00    4.3073395e+04  1.6699717e+02
   2.100e+01    4.8243061e+04  1.7049189e+02
   4.000e+00    4.4819668e+04  1.6814137e+02
   1.800e+01    4.8331124e+04  1.7055419e+02
   5.000e+00    4.6352041e+04  1.6917615e+02
   1.500e+01    4.7871973e+04  1.7023035e+02
   6.000e+00    4.5608118e+04  1.6867024e+02
   1.200e+01    4.8074081e+04  1.7037259e+02
   7.000e+00    4.6610351e+04  1.6935337e+02
   1.000e+01    4.8100313e+04  1.7039109e+02
   8.000e+00    4.7005060e+04  1.6962571e+02
   4.000e+00    4.4323441e+04  1.6781241e+02
   1.000e+00    3.7218130e+04  1.6344262e+02
   2.700e+01    4.8365006e+04  1.7057818e+02
