#
#       Peak Name  Overlap_group
#          42N-HN              6
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.708     8.438
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2070917e+02  7.1639815e-05 
# w1(Hz)        1.0285040e+01  2.0489424e-02 
# g1            2.4955270e-01  4.5903428e-03 
# f02(ppm)      8.4381072e+00  1.3840775e-05 
# w2(Hz)        2.0410314e+01  3.5818694e-02 
# g2            4.8180906e-01  5.5901937e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.2343234e+04  1.8093943e+02
   2.600e+01    3.5080123e+04  1.3928000e+02
   1.000e+00    2.6619269e+04  1.2954476e+02
   2.200e+01    3.4494208e+04  1.3854771e+02
   2.000e+00    2.6431452e+04  1.2935619e+02
   1.800e+01    3.3924262e+04  1.3783861e+02
   3.000e+00    2.6916511e+04  1.2985394e+02
   1.600e+01    3.2823177e+04  1.3650417e+02
   4.000e+00    2.7239870e+04  1.3019599e+02
   1.400e+01    3.1745644e+04  1.3522004e+02
   5.000e+00    2.7696875e+04  1.3067607e+02
   1.200e+01    3.1358140e+04  1.3476123e+02
   6.000e+00    2.7860889e+04  1.3085336e+02
   1.000e+01    3.0435997e+04  1.3369317e+02
   8.000e+00    2.9460527e+04  1.3259804e+02
   2.200e+01    3.4274709e+04  1.3827298e+02
   4.000e+00    2.6744905e+04  1.2968283e+02
