#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.1457827e+04  4.4499919e+02
   3.000e+01    4.5365345e+04  4.0206393e+02
   1.000e+00    2.4258515e+04  3.6130751e+02
   2.700e+01    4.5345737e+04  4.0201708e+02
   2.000e+00    2.5393956e+04  3.6295690e+02
   2.400e+01    4.5567417e+04  4.0254556e+02
   3.000e+00    2.7430441e+04  3.6608903e+02
   2.100e+01    4.5021123e+04  4.0124620e+02
   4.000e+00    2.9575784e+04  3.6960867e+02
   1.800e+01    4.4524022e+04  4.0006950e+02
   5.000e+00    3.2069354e+04  3.7399030e+02
   1.500e+01    4.4162601e+04  3.9922384e+02
   6.000e+00    3.5459057e+04  3.8041652e+02
   1.200e+01    4.2668242e+04  3.9576991e+02
   7.000e+00    3.6771305e+04  3.8304345e+02
   1.000e+01    4.0333136e+04  3.9055751e+02
   8.000e+00    3.9228585e+04  3.8816745e+02
   4.000e+00    3.0035211e+04  3.7039367e+02
   1.000e+00    2.5428817e+04  3.6300865e+02
   2.700e+01    4.5287888e+04  4.0188068e+02
